run_id,target,query_name,bucket_start_offset_s,bucket_end_offset_s,p50_ms,p95_ms,max_ms,achieved_qps,error_count,is_warmup
2026-04-28T15:09:02Z,dbsql,__all__,480,510,563.0055147076973,950.8565514033705,1177.2705177114062,5.566666666666666,0,False
2026-04-28T15:09:02Z,dbsql,__all__,510,540,627.3552406724434,1042.489054535838,1176.0287096442426,4.8,0,False
2026-04-28T15:09:02Z,dbsql,__all__,540,570,537.0998967939613,914.2911820569793,945.6272853818746,4.633333333333334,0,False
2026-04-28T15:09:02Z,dbsql,__all__,570,600,515.2555478083514,856.3325470910512,971.8239042391588,4.833333333333333,0,False
2026-04-28T15:09:02Z,dbsql,__all__,600,630,534.2847168088838,878.7501480707192,1299.3637502348747,4.633333333333334,0,False
2026-04-28T15:09:02Z,dbsql,__all__,630,660,513.3058672691391,885.8688083410868,1036.7609160803113,5.533333333333333,0,False
2026-04-28T15:09:02Z,dbsql,__all__,660,690,515.1607735507469,860.2970802532467,1199.5642724649542,4.9,0,False
2026-04-28T15:09:02Z,lakebase,__all__,0,30,101.83124547790001,296.72849384795205,432.27333357555244,4.5,0,True
2026-04-28T15:09:02Z,lakebase,__all__,30,60,99.13631209477813,224.776523251796,409.77388784520485,4.866666666666666,0,True
2026-04-28T15:09:02Z,lakebase,__all__,60,90,89.42310994574143,206.42630454474684,262.7265283499156,5.0,0,True
2026-04-28T15:09:02Z,lakebase,__all__,90,120,89.84888608000574,235.86998231458253,483.1267818713201,5.0,0,False
2026-04-28T15:09:02Z,lakebase,__all__,120,150,81.87666972790453,212.35590480870877,348.8127487273971,4.566666666666666,0,False
2026-04-28T15:09:02Z,lakebase,__all__,150,180,84.108984720487,216.59574738665128,431.55432646969416,5.133333333333334,0,False
2026-04-28T15:09:02Z,lakebase,__all__,180,210,78.08129114226858,146.9437447695325,248.50764138980708,4.566666666666666,0,False
2026-04-28T15:09:02Z,lakebase,__all__,210,240,83.81217603005098,177.7496052509349,313.98225680845826,5.433333333333334,0,False
2026-04-28T15:09:02Z,lakebase,__all__,240,270,83.49298831828378,133.2781925113266,344.9049998389455,4.733333333333333,0,False
2026-04-28T15:09:02Z,lakebase,__all__,270,300,76.60328471271782,172.28953122929894,225.2950835679144,5.333333333333333,0,False
2026-04-28T15:09:02Z,lakebase,__all__,300,330,76.39935573467938,164.46781781712616,246.71531765864074,4.366666666666666,0,False
2026-04-28T15:09:02Z,lakebase,__all__,330,360,75.50519975046655,163.8455000165493,536.7542828058731,4.366666666666666,0,False
2026-04-28T15:09:02Z,lakebase,__all__,360,390,77.64242242961927,133.4542699361634,417.08058746684173,5.133333333333334,0,False
2026-04-28T15:09:02Z,lakebase,__all__,390,420,73.57427439876574,122.72444827805765,184.37095933535375,5.566666666666666,0,False
2026-04-28T15:09:02Z,lakebase,__all__,420,450,79.76399997795625,128.70684325052082,245.8674144509132,5.333333333333333,0,False
2026-04-28T15:09:02Z,lakebase,__all__,450,480,81.05949499466192,142.8559718505596,374.4986185238304,5.0,1,False
2026-04-28T15:09:02Z,lakebase,__all__,480,510,78.4445736257453,126.60562741608886,252.30413238585925,5.266666666666667,0,False
2026-04-28T15:09:02Z,lakebase,__all__,510,540,79.02476661558921,148.4732743958147,321.96819250918907,5.166666666666667,0,False
2026-04-28T15:09:02Z,lakebase,__all__,540,570,82.20565368037569,131.24671577855904,445.5551149907251,4.9,0,False
2026-04-28T15:09:02Z,lakebase,__all__,570,600,79.6564162333766,125.34503213797166,360.16757669597155,5.2,0,False
2026-04-28T15:09:02Z,lakebase,__all__,600,630,78.78980754571785,143.41528044055855,338.14444168672253,5.933333333333334,0,False
2026-04-28T15:09:02Z,lakebase,__all__,630,660,78.00462084651372,143.49984441359416,512.440729499076,5.666666666666667,0,False
2026-04-28T15:09:02Z,lakebase,__all__,660,690,76.41852196172749,142.1992171322698,319.4575789947294,4.833333333333333,0,False
2026-04-28T15:32:45Z,dbsql,__all__,0,30,546.2932592982526,1019.2634287124134,3194.279268627173,11.633333333333333,0,True
2026-04-28T15:32:45Z,dbsql,__all__,30,60,515.8954684031655,873.3816944046212,1675.2142008694263,9.9,0,True
2026-04-28T15:32:45Z,dbsql,__all__,60,90,489.9449041578947,644.0379702021656,957.4464773076272,9.766666666666667,0,True
2026-04-28T15:32:45Z,dbsql,__all__,90,120,504.24179475135844,662.4414699190327,3294.634717692972,9.666666666666666,0,False
2026-04-28T15:32:45Z,dbsql,__all__,120,150,500.9176593935081,666.3089585946409,950.0802463616651,10.033333333333333,0,False
2026-04-28T15:32:45Z,dbsql,__all__,150,180,467.42023786815423,597.3364931379093,1311.0241444604753,10.466666666666667,0,False
2026-04-28T15:32:45Z,dbsql,__all__,180,210,473.3386432258442,589.5619958904448,992.4682178906323,10.666666666666666,0,False
2026-04-28T15:32:45Z,dbsql,__all__,210,240,481.9873235362593,644.8870233523536,885.6422904462136,9.7,0,False
2026-04-28T15:32:45Z,dbsql,__all__,240,270,524.1543048513222,688.9019497358504,1047.7426795174267,11.366666666666667,0,False
2026-04-28T15:32:45Z,dbsql,__all__,270,300,501.8139577839804,686.5313656296337,982.8003544535591,10.866666666666667,0,False
2026-04-28T15:32:45Z,dbsql,__all__,300,330,510.87460497308257,702.4573325832308,1174.7380726267238,10.166666666666666,0,False
2026-04-28T15:32:45Z,dbsql,__all__,330,360,514.49783965856,745.5445325356038,2029.826988957609,10.4,0,False
2026-04-28T15:32:45Z,dbsql,__all__,360,390,491.95271822250675,659.3236264726698,2781.281912324232,11.2,0,False
2026-04-28T15:32:45Z,dbsql,__all__,390,420,554.3806199935659,689.5398076688934,878.736588595757,9.866666666666667,0,False
2026-04-28T15:32:45Z,dbsql,__all__,420,450,515.6729129022324,744.7821534550824,1400.6410199190213,10.433333333333334,0,False
2026-04-28T15:32:45Z,dbsql,__all__,450,480,479.04372111111115,608.4177685455215,1360.9727352261984,9.466666666666667,0,False
2026-04-28T15:32:45Z,dbsql,__all__,480,510,467.7409017676837,570.2602359969404,3948.498955861794,10.066666666666666,0,False
2026-04-28T15:32:45Z,dbsql,__all__,510,540,480.29279859849794,597.3768496103218,877.1117946093909,9.466666666666667,0,False
2026-04-28T15:32:45Z,dbsql,__all__,540,570,493.3175949059887,630.4805239902975,1071.7137188618153,9.966666666666667,0,False
2026-04-28T15:32:45Z,dbsql,__all__,570,600,516.6196451849601,773.701122098055,1803.273631912134,9.166666666666666,0,False
2026-04-28T15:32:45Z,dbsql,__all__,600,630,520.9025802082579,672.399154403115,929.2771209810553,10.1,0,False
2026-04-28T15:32:45Z,dbsql,__all__,630,660,484.48552797458433,604.8877629703495,868.3360607036548,10.1,0,False
2026-04-28T15:32:45Z,dbsql,__all__,660,690,471.1641926593302,605.3134751629499,1079.0497850291558,9.566666666666666,0,False
2026-04-28T15:32:45Z,lakebase,__all__,0,30,110.75598436621715,248.1579848481672,1218.8321133555767,9.533333333333333,0,True
2026-04-28T15:32:45Z,lakebase,__all__,30,60,110.65816666749839,198.29662951734474,405.6393399306373,11.3,0,True
2026-04-28T15:32:45Z,lakebase,__all__,60,90,119.94181301324147,211.44341747148587,501.97003053278877,10.7,0,True
2026-04-28T15:32:45Z,lakebase,__all__,90,120,120.12297253141924,227.22759963363896,342.00647760373215,9.766666666666667,0,False
2026-04-28T15:32:45Z,lakebase,__all__,120,150,111.26561977656024,205.14075821989192,338.5828650464191,9.633333333333333,0,False
2026-04-28T15:32:45Z,lakebase,__all__,150,180,115.61852809586526,219.51986363765883,471.1868660864411,10.466666666666667,0,False
2026-04-28T15:32:45Z,lakebase,__all__,180,210,110.7765275562258,188.8958892070036,553.9426218877566,10.433333333333334,0,False
2026-04-28T15:32:45Z,lakebase,__all__,210,240,108.83593840225103,205.59683165656963,605.1036661825719,10.1,0,False
2026-04-28T15:32:45Z,lakebase,__all__,240,270,104.9399748778228,181.26013206247646,406.4630261191837,9.733333333333333,0,False
2026-04-28T15:32:45Z,lakebase,__all__,270,300,102.02377476605307,191.59522111353908,585.1805409881763,9.933333333333334,0,False
2026-04-28T15:32:45Z,lakebase,__all__,300,330,101.0243361497487,176.89662933676684,306.4454115223043,10.1,0,False
2026-04-28T15:32:45Z,lakebase,__all__,330,360,103.80545557046617,192.0374280777706,377.0368450680053,8.933333333333334,0,False
2026-04-28T15:32:45Z,lakebase,__all__,360,390,106.85602340274158,214.34215163982344,455.6342118592056,9.733333333333333,0,False
2026-04-28T15:32:45Z,lakebase,__all__,390,420,108.80009492933596,209.88043832768952,488.1594834731686,9.966666666666667,0,False
2026-04-28T15:32:45Z,lakebase,__all__,420,450,117.34904776568555,203.6980626415982,426.2793160409615,11.3,0,False
2026-04-28T15:32:45Z,lakebase,__all__,450,480,105.6904997128072,183.01208779056418,385.6627317089192,9.633333333333333,1,False
2026-04-28T15:32:45Z,lakebase,__all__,480,510,107.4153224633676,213.3000467646724,386.8750592559991,9.866666666666667,0,False
2026-04-28T15:32:45Z,lakebase,__all__,510,540,115.1604537193407,219.81328288578646,310.81973598327295,11.566666666666666,0,False
2026-04-28T15:32:45Z,lakebase,__all__,540,570,104.12986217374964,174.92034721620936,333.0107590307989,8.9,0,False
2026-04-28T15:32:45Z,lakebase,__all__,570,600,99.03024234978375,165.49779357643501,289.49453708378314,9.866666666666667,0,False
2026-04-28T15:32:45Z,lakebase,__all__,600,630,108.97670105464385,183.2008355164021,288.2885800541999,10.366666666666667,0,False
2026-04-28T15:32:45Z,lakebase,__all__,630,660,99.93625037702714,177.20925565532752,278.6117721793744,10.366666666666667,0,False
2026-04-28T15:32:45Z,lakebase,__all__,660,690,120.86146229489714,283.1661281722519,432.92604926318745,9.5,0,False
2026-04-28T15:55:53Z,dbsql,__all__,0,30,100096.12453889445,979618.1801828325,980145.331683429,19.466666666666665,0,True
2026-04-28T15:55:53Z,dbsql,__all__,30,60,798.1182450305439,24605.442980773674,629246.6252986428,20.133333333333333,0,True
2026-04-28T15:55:53Z,dbsql,__all__,60,90,630.3768454169258,16637.446114942035,589965.6771228872,18.966666666666665,0,True
2026-04-28T15:55:53Z,dbsql,__all__,90,120,625.4250191112546,17996.54325172333,19114.31815195172,18.8,0,False
2026-04-28T15:55:53Z,dbsql,__all__,120,150,566.3893512659683,16116.33456607768,511750.4899795127,21.433333333333334,0,False
2026-04-28T15:55:53Z,dbsql,__all__,150,180,560.9523158951077,15913.133261320752,481931.3065398081,20.2,0,False
2026-04-28T15:55:53Z,dbsql,__all__,180,210,544.0046359885571,16200.160451393902,453672.3124764905,18.966666666666665,0,False
2026-04-28T15:55:53Z,dbsql,__all__,210,240,570.6508858181678,13906.780376090934,443929.060239632,20.9,0,False
2026-04-28T15:55:53Z,dbsql,__all__,240,270,598.6816829657471,14306.93083718229,421145.2220249842,18.833333333333332,0,False
2026-04-28T15:55:53Z,dbsql,__all__,270,300,587.1922609947262,16855.870817071416,18320.582464691368,19.8,0,False
2026-04-28T15:55:53Z,dbsql,__all__,300,330,587.8432929682162,16068.79596077475,368882.6545734664,17.533333333333335,0,False
2026-04-28T15:55:53Z,dbsql,__all__,330,360,550.0722649058503,14124.048076680861,15698.346790636379,20.733333333333334,0,False
2026-04-28T15:55:53Z,dbsql,__all__,360,390,673.9317071109667,13297.878856514388,21194.024317947482,18.8,0,False
2026-04-28T15:55:53Z,dbsql,__all__,390,420,639.734420690047,15109.580747942628,20744.874310947125,19.933333333333334,0,False
2026-04-28T15:55:53Z,dbsql,__all__,420,450,566.155107570637,15402.62174317263,16748.29799069994,20.3,0,False
2026-04-28T15:55:53Z,dbsql,__all__,450,480,549.2430994796678,15660.179454611534,18746.093406879085,20.3,0,False
2026-04-28T15:55:53Z,dbsql,__all__,480,510,560.3640291523959,16257.222291138707,17682.655056319276,20.8,0,False
2026-04-28T15:55:53Z,dbsql,__all__,510,540,525.3546590669202,12270.29229849802,20685.14838007002,19.1,0,False
2026-04-28T15:55:53Z,dbsql,__all__,540,570,560.3615746030073,14009.956119402697,15597.976486501353,20.066666666666666,0,False
2026-04-28T15:55:53Z,dbsql,__all__,570,600,574.8141124657309,14421.87374449767,17009.384531280262,21.733333333333334,0,False
2026-04-28T15:55:53Z,dbsql,__all__,600,630,524.4521399228006,15691.243066424477,17431.98491555381,19.366666666666667,0,False
2026-04-28T15:55:53Z,dbsql,__all__,630,660,533.2097308335619,15183.372699194428,16726.247420867254,21.733333333333334,0,False
2026-04-28T15:55:53Z,dbsql,__all__,660,690,563.0635247543978,12783.161904389448,20644.135303357187,20.933333333333334,0,False
2026-04-28T15:55:53Z,lakebase,__all__,0,30,115.97792739926405,312.7312812213062,841.7243878499186,18.566666666666666,2,True
2026-04-28T15:55:53Z,lakebase,__all__,30,60,111.2084349906226,228.7189471480922,425.2614796066396,19.966666666666665,0,True
2026-04-28T15:55:53Z,lakebase,__all__,60,90,108.44459429367248,228.5910176317968,477.20076493175156,22.6,0,True
2026-04-28T15:55:53Z,lakebase,__all__,90,120,106.59063111792477,232.94843970478743,618.990402111848,21.233333333333334,0,False
2026-04-28T15:55:53Z,lakebase,__all__,120,150,113.89573150552934,250.76641221592115,608.3482287143624,20.933333333333334,1,False
2026-04-28T15:55:53Z,lakebase,__all__,150,180,106.097022052694,216.44344096078737,428.6413932271671,20.066666666666666,0,False
2026-04-28T15:55:53Z,lakebase,__all__,180,210,103.797271175182,204.4810623410795,356.12851820803826,19.9,1,False
2026-04-28T15:55:53Z,lakebase,__all__,210,240,92.26667702944269,187.80207782202748,391.75122626963343,19.833333333333332,0,False
2026-04-28T15:55:53Z,lakebase,__all__,240,270,89.53621445925819,161.25194225769235,291.24089187581603,20.2,0,False
2026-04-28T15:55:53Z,lakebase,__all__,270,300,86.31152721466151,150.28211333259378,288.970211992023,19.033333333333335,0,False
2026-04-28T15:55:53Z,lakebase,__all__,300,330,91.76749808719364,164.61639613293357,450.3962113452076,20.066666666666666,0,False
2026-04-28T15:55:53Z,lakebase,__all__,330,360,92.39321099693143,183.0150335805313,473.9546364953071,19.666666666666668,2,False
2026-04-28T15:55:53Z,lakebase,__all__,360,390,89.14873690213199,157.66154761248572,335.7761362758538,21.433333333333334,0,False
2026-04-28T15:55:53Z,lakebase,__all__,390,420,95.29045370621247,173.20053570990976,470.8298849847097,19.666666666666668,1,False
2026-04-28T15:55:53Z,lakebase,__all__,420,450,91.07078605126162,179.8074036693151,495.17311541239906,21.0,0,False
2026-04-28T15:55:53Z,lakebase,__all__,450,480,93.03154261550617,185.56962840731322,504.16797687074677,18.833333333333332,0,False
2026-04-28T15:55:53Z,lakebase,__all__,480,510,96.01570190326925,190.13517937849537,340.56173084798047,19.666666666666668,0,False
2026-04-28T15:55:53Z,lakebase,__all__,510,540,107.06848540485225,235.90086320342607,431.9363909784215,19.7,0,False
2026-04-28T15:55:53Z,lakebase,__all__,540,570,93.40844797407044,177.35246272326322,598.465652315781,20.366666666666667,0,False
2026-04-28T15:55:53Z,lakebase,__all__,570,600,91.58668258976377,167.6450288546218,405.43605705749997,20.166666666666668,0,False
2026-04-28T15:55:53Z,lakebase,__all__,600,630,88.632588425412,165.75776292952474,336.9728712895039,18.966666666666665,0,False
2026-04-28T15:55:53Z,lakebase,__all__,630,660,86.38810408103836,151.92714719825062,324.75044193631675,20.6,0,False
2026-04-28T15:55:53Z,lakebase,__all__,660,690,90.95977401204891,186.11265449345066,385.18902008695477,20.333333333333332,1,False
2026-04-28T16:26:36Z,dbsql,__all__,0,30,252653.28951005943,258883.84621059167,263988.01604054705,0.8333333333333334,0,True
2026-04-28T16:26:36Z,dbsql,__all__,30,60,729.6106247571465,2340.9747437670744,2624.4215334577843,1.0,0,True
2026-04-28T16:26:36Z,dbsql,__all__,60,90,687.4970431413487,1894.537468492004,2034.9023217510903,1.0333333333333334,0,True
2026-04-28T16:26:36Z,dbsql,__all__,90,120,681.1120390225653,880.236447970745,926.5054629436378,1.2,0,False
2026-04-28T16:26:36Z,dbsql,__all__,120,150,640.2784817831986,1415.2762563569552,1773.9466727741444,0.9333333333333333,0,False
2026-04-28T16:26:36Z,dbsql,__all__,150,180,627.2934797986665,2230.603832756347,3119.6635797755334,1.3333333333333333,0,False
2026-04-28T16:26:36Z,dbsql,__all__,180,210,649.3160375108289,2414.612496609003,2903.2120141319238,1.2,0,False
2026-04-28T16:26:36Z,dbsql,__all__,210,240,669.6747625611295,1180.9585449803217,1553.9223752050475,0.9,0,False
2026-04-28T16:26:36Z,dbsql,__all__,240,270,689.3474635850225,955.4015554356679,1116.1748631922137,1.1666666666666667,0,False
2026-04-28T16:26:36Z,dbsql,__all__,270,300,625.2466030018695,825.5290247390914,947.3364591353288,0.9666666666666667,0,False
2026-04-28T16:26:36Z,dbsql,__all__,300,330,575.4039723294113,626.4147294316729,657.6819911244911,1.0333333333333334,0,False
2026-04-28T16:26:36Z,dbsql,__all__,330,360,576.813252912018,663.4155708655953,692.7125442251167,1.0333333333333334,0,False
2026-04-28T16:26:36Z,dbsql,__all__,360,390,582.585676443216,688.3957038342146,1049.7264716424866,1.1,0,False
2026-04-28T16:26:36Z,dbsql,__all__,390,420,599.4618664069549,812.6002867801616,859.5003003711668,0.9666666666666667,0,False
2026-04-28T16:26:36Z,dbsql,__all__,420,450,614.6542960371448,725.3805402273426,845.5541793456973,1.1666666666666667,0,False
2026-04-28T16:26:36Z,dbsql,__all__,450,480,593.8858254957609,674.3307579819401,692.2930237539617,1.0666666666666667,0,False
2026-04-28T16:26:36Z,dbsql,__all__,480,510,627.2497339168126,741.3101524615342,743.5205736370563,0.9,0,False
2026-04-28T16:26:36Z,dbsql,__all__,510,540,604.3284625499155,689.2532336939098,833.6930415463257,0.9,0,False
2026-04-28T16:26:36Z,dbsql,__all__,540,570,579.7738966247152,621.2730843846941,645.1744320849002,1.0666666666666667,0,False
2026-04-28T16:26:36Z,dbsql,__all__,570,600,577.4814734644451,727.2460325988843,839.0086609036871,1.1666666666666667,0,False
2026-04-28T16:26:36Z,dbsql,__all__,600,630,598.0227004932885,706.4027720448051,979.1603578867125,1.1666666666666667,0,False
2026-04-28T16:26:36Z,dbsql,__all__,630,660,582.681500842682,674.4335249988238,831.4346827520467,1.0,0,False
2026-04-28T16:26:36Z,dbsql,__all__,660,690,564.3576785755045,626.7607220219418,822.2946321567406,1.2,0,False
